"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2021,202101,1228998,2021000194237,15756.0,2021012289981,660248,1,2,27924.0,0,0,2,37,6,8,826,1,100,6,63,1,10,99000,1,11
2021,202101,1229154,2021000196388,5460.0,2021012291541,260048,1,1,5616.0,1,0,2,63,1,1,100,0,0,6,63,1,10,43700,1,11
2021,202101,1229154,2021000196388,5460.0,2021012291541,260048,1,3,7332.0,2,1,2,28,6,1,100,0,0,6,63,1,12,20000,1,11
2021,202101,1229310,2021000198709,3900.0,2021012293101,670148,1,2,4368.0,2,0,1,40,1,7,700,1,100,10,101,1,10,489000,1,11
2021,202101,1229466,2021000200748,20592.0,2021012294661,330348,1,2,21684.0,0,0,2,59,1,1,100,1,100,7,71,1,10,36000,1,11
2021,202101,1229622,2021000203179,9360.0,2021012296221,190248,1,1,9204.0,0,0,1,23,6,1,100,0,0,10,101,1,10,60000,1,13
2021,202101,1229934,2021000207797,10296.0,2021012299341,463648,1,1,10296.0,0,0,2,42,6,4,410,0,0,11,114,1,10,100000,1,11
2021,202101,1229934,2021000207797,10296.0,2021012299341,463648,1,2,9984.0,0,0,1,43,6,4,410,0,0,11,114,1,10,70000,1,11
2021,202101,1230090,2021000209815,70044.0,2021012300901,480148,1,2,88452.0,3,0,1,37,1,8,826,1,100,6,65,1,10,85000,1,11
2021,202101,1230246,2021000212151,10608.0,2021012302461,200548,1,1,10608.0,2,0,2,37,4,1,100,0,0,10,101,1,10,51000,1,11
2021,202101,1230402,2021000214401,41496.0,2021012304021,660148,1,1,41496.0,0,0,1,21,1,1,100,0,0,8,81,1,10,18000,1,11
2021,202101,1230402,2021000214401,41496.0,2021012304021,660148,1,2,48516.0,0,0,2,19,1,1,100,0,0,7,71,1,10,10000,1,11
2021,202101,1230558,2021000216760,25428.0,2021012305581,590848,1,1,25272.0,2,0,1,55,1,7,700,1,100,7,71,1,10,100000,2,20
2021,202101,1230558,2021000216760,25428.0,2021012305581,590848,1,3,29016.0,0,0,1,21,6,7,700,1,100,0,2,1,10,32000,1,11
2021,202101,1230714,2021000219133,7488.0,2021012307141,230948,1,1,7332.0,2,0,1,63,1,6,610,0,0,11,114,1,10,10600,1,11
2021,202101,1230714,2021000219133,7488.0,2021012307141,230948,1,2,5304.0,2,0,2,53,1,6,610,0,0,8,81,1,10,2000,1,11
2021,202101,1230714,2021000219133,7488.0,2021012307141,230948,1,3,7332.0,0,0,1,30,6,6,610,0,0,10,101,1,10,93000,1,11
2021,202101,1230714,2021000219133,7488.0,2021012307141,230948,1,4,7644.0,0,0,2,22,6,6,610,0,0,10,101,1,10,15000,1,11
2021,202101,1231026,2021000223849,15132.0,2021012310261,591148,1,1,15132.0,0,0,1,57,1,8,826,1,100,6,65,1,10,75000,1,11
2021,202101,1231026,2021000223849,15132.0,2021012310261,591148,1,2,12480.0,0,0,2,55,1,8,826,1,100,8,81,1,10,40000,1,11
2021,202101,1231338,2021000228250,9672.0,2021012313381,591248,1,1,9672.0,1,1,2,28,1,1,100,1,100,10,101,1,10,43600,1,11
2021,202101,1231338,2021000228250,9672.0,2021012313381,591248,1,2,7332.0,1,1,1,28,1,1,100,1,100,6,65,1,10,720,1,11
2021,202101,1231494,2021000230657,5928.0,2021012314941,231948,1,1,5928.0,0,0,1,65,1,1,100,0,0,11,115,1,10,144000,1,11
2021,202101,1231650,2021000232789,16692.0,2021012316501,590148,1,1,16692.0,1,0,1,54,1,8,826,1,100,3,30,1,10,0,1,11
2021,202101,1231962,2021000237478,4680.0,2021012319621,40048,1,1,4680.0,0,0,2,61,5,7,700,4,498,5,50,1,10,4200,1,11
2021,202101,1232118,2021000239762,40560.0,2021012321181,232148,1,1,40560.0,2,2,1,29,1,2,200,0,0,6,65,1,10,35000,1,11
2021,202101,1232118,2021000239762,40560.0,2021012321181,232148,1,2,27144.0,2,2,2,29,1,2,200,0,0,6,61,1,12,12400,1,11
2021,202101,1232274,2021000242102,14352.0,2021012322741,461848,1,1,14352.0,1,0,2,62,4,8,826,1,100,10,101,1,10,0,1,11
2021,202101,1232274,2021000242102,14352.0,2021012322741,461848,1,2,14664.0,1,0,2,36,3,8,826,1,100,11,114,1,10,70000,1,11
2021,202101,1232430,2021000244453,37440.0,2021012324301,480148,1,1,37440.0,0,0,2,37,1,1,100,0,0,8,81,1,10,70000,1,11
2021,202101,1232430,2021000244453,37440.0,2021012324301,480148,1,2,45552.0,0,0,1,31,1,1,100,0,0,6,65,1,10,100000,1,11
2021,202101,1232586,2021000246408,12324.0,2021012325861,251648,1,1,12324.0,2,0,2,40,1,1,100,0,0,10,101,1,10,28000,1,11
2021,202101,1232586,2021000246408,12324.0,2021012325861,251648,1,2,13728.0,2,0,1,41,1,1,100,0,0,10,101,1,10,150000,2,20
2021,202101,1232742,2021000248528,19188.0,2021012327421,260048,1,1,19188.0,0,0,2,62,4,1,100,0,0,6,65,1,10,21500,1,11
2021,202101,1232898,2021000250849,7488.0,2021012328981,370048,1,1,7332.0,1,0,2,59,4,1,100,0,0,7,71,1,10,41000,1,11
2021,202101,1233054,2021000253311,12168.0,2021012330541,530948,1,1,12012.0,0,0,2,35,1,9,982,1,100,10,101,1,10,85000,1,11
2021,202101,1233054,2021000253311,12168.0,2021012330541,530948,1,2,23868.0,0,0,1,45,1,8,801,0,0,11,114,1,10,55000,1,11
2021,202101,1233522,2021000259813,18252.0,2021012335221,540048,1,1,18252.0,1,0,2,45,6,1,100,0,0,7,71,1,10,56000,1,11
2021,202101,1233678,2021000261969,24024.0,2021012336781,462248,1,1,24024.0,1,0,2,57,1,8,826,1,100,6,63,1,10,30000,1,11
2021,202101,1233678,2021000261969,24024.0,2021012336781,462248,1,2,30108.0,1,0,1,54,1,8,826,1,100,2,26,1,10,30000,1,11
2021,202101,1233678,2021000261969,24024.0,2021012336781,462248,1,3,25584.0,0,0,1,33,2,8,826,1,100,7,71,1,10,52000,1,11
2021,202101,1233834,2021000264309,11700.0,2021012338341,251548,1,1,11700.0,2,0,1,57,1,8,826,1,100,8,81,1,10,0,1,11
2021,202101,1233834,2021000264309,11700.0,2021012338341,251548,1,3,18252.0,0,0,1,29,2,8,826,1,100,8,81,1,10,36000,1,11
2021,202101,1233834,2021000264309,11700.0,2021012338341,251548,1,4,18408.0,0,0,1,26,6,8,826,1,100,8,81,1,10,14000,1,11
2021,202101,1233990,2021000266517,7956.0,2021012339901,40048,1,1,7956.0,2,0,1,42,1,1,100,0,0,6,63,1,10,30000,1,11
2021,202101,1233990,2021000266517,7956.0,2021012339901,40048,1,2,9984.0,2,0,2,39,1,7,700,1,100,6,63,1,10,21000,1,11
2021,202101,1233990,2021000266517,7956.0,2021012339901,40048,1,3,26052.0,0,0,2,20,6,8,826,1,100,6,63,1,10,17400,1,11
2021,202101,1234302,2021000270851,13416.0,2021012343021,10048,1,1,13416.0,0,0,2,46,1,1,100,0,0,10,101,1,10,60000,1,11
2021,202101,1234302,2021000270851,13416.0,2021012343021,10048,1,2,24492.0,0,0,1,42,1,1,100,0,0,7,71,1,10,150000,1,11
2021,202101,1234614,2021000275611,13728.0,2021012346141,461348,1,1,13572.0,1,0,2,57,4,8,845,3,300,11,114,1,12,53000,1,11
2021,202101,1234614,2021000275611,13728.0,2021012346141,461348,1,2,15912.0,0,0,2,21,6,8,845,3,300,7,71,1,10,13000,1,11
2021,202101,1234770,2021000277701,15756.0,2021012347701,461048,1,1,15756.0,0,0,2,39,6,2,200,0,0,11,114,1,10,70000,1,11
2021,202101,1235082,2021000282368,15444.0,2021012350821,530548,1,2,14664.0,2,0,2,40,1,1,100,0,0,10,101,1,10,82000,1,11
2021,202101,1235550,2021000289119,19968.0,2021012355501,232248,1,1,20124.0,0,0,1,26,6,6,610,0,0,10,101,1,10,80000,1,11
2021,202101,1235862,2021000293995,4524.0,2021012358621,460448,1,1,4524.0,1,0,2,44,1,4,400,0,0,11,114,1,10,200000,1,11
2021,202101,1235862,2021000293995,4524.0,2021012358621,460448,1,2,5772.0,1,0,1,58,1,1,100,0,0,11,114,1,10,489000,1,11
2021,202101,1236486,2021000303011,8268.0,2021012364861,190648,1,1,8268.0,2,0,1,47,1,6,610,0,0,11,114,1,10,170000,1,11
2021,202101,1236954,2021000310111,15444.0,2021012369541,470248,1,1,15288.0,0,0,2,51,1,1,100,0,0,8,81,1,10,40800,1,11
2021,202101,1237578,2021000319321,10920.0,2021012375781,60048,1,1,10920.0,1,0,1,53,1,1,100,0,0,6,63,1,10,90000,1,11
2021,202101,1237578,2021000319321,10920.0,2021012375781,60048,1,2,13260.0,1,0,2,51,1,1,100,0,0,6,63,1,10,22000,1,11
2021,202101,1237734,2021000321604,2496.0,2021012377341,40048,1,1,2496.0,2,1,2,28,1,1,100,0,0,11,114,1,10,102000,1,11
2021,202101,1237734,2021000321604,2496.0,2021012377341,40048,1,2,3900.0,2,1,1,34,1,1,100,0,0,10,101,1,10,60000,1,11
2021,202101,1237890,2021000323535,4836.0,2021012378901,90048,1,2,5928.0,0,0,1,58,1,1,100,0,0,6,65,1,10,94000,1,11
2021,202101,1238046,2021000325949,30576.0,2021012380461,260048,1,1,30576.0,1,0,1,44,1,1,100,0,0,7,71,1,10,60000,1,11
2021,202101,1238046,2021000325949,30576.0,2021012380461,260048,1,2,25740.0,1,0,2,45,1,1,100,0,0,8,81,1,10,14400,1,11
2021,202101,1238202,2021000328096,43368.0,2021012382021,460948,1,1,43212.0,2,0,1,58,1,8,826,1,100,2,26,1,12,10000,1,11
2021,202101,1238202,2021000328096,43368.0,2021012382021,460948,1,2,46020.0,2,0,2,51,1,8,826,1,100,6,63,1,10,16900,1,11
2021,202101,1238202,2021000328096,43368.0,2021012382021,460948,1,3,38220.0,0,0,1,22,6,8,826,1,100,7,71,1,10,26000,1,11
2021,202101,1238358,2021000330334,3900.0,2021012383581,160048,1,1,4056.0,0,0,1,52,1,1,100,0,0,10,101,1,10,60000,1,11
2021,202101,1238358,2021000330334,3900.0,2021012383581,160048,1,2,2028.0,0,0,2,54,1,1,100,0,0,10,101,1,10,27000,1,11
2021,202101,1238514,2021000332480,36504.0,2021012385141,461948,1,2,32292.0,0,0,1,45,1,1,100,0,0,10,101,1,10,55000,1,11
2021,202101,1239138,2021000341268,16068.0,2021012391381,460248,1,1,16068.0,0,0,1,57,4,8,826,4,416,2,22,1,10,30000,1,11
2021,202101,1239606,2021000348208,17160.0,2021012396061,190748,1,1,17316.0,4,0,1,48,1,1,100,0,0,10,101,1,10,75000,1,11
2021,202101,1239606,2021000348208,17160.0,2021012396061,190748,1,3,19968.0,0,0,2,19,6,1,100,0,0,7,71,1,10,3200,1,11
2021,202101,1239762,2021000350442,15132.0,2021012397621,520448,1,1,15288.0,0,0,2,51,4,1,100,0,0,11,114,1,10,0,1,11
2021,202101,1240386,2021000359308,51792.0,2021012403861,461348,1,1,51636.0,0,0,1,23,6,2,200,0,0,6,63,1,10,24000,1,11
2021,202101,1240542,2021000361541,12324.0,2021012405421,460148,1,1,12324.0,0,0,1,39,6,6,610,0,0,10,101,1,10,200000,1,11
2021,202101,1240698,2021000363773,2340.0,2021012406981,251548,1,1,2340.0,1,0,2,58,1,1,100,0,0,6,63,1,10,0,1,11
2021,202101,1240698,2021000363773,2340.0,2021012406981,251548,1,2,2340.0,1,0,1,54,1,1,100,0,0,6,65,1,10,59000,1,11
2021,202101,1240698,2021000363773,2340.0,2021012406981,251548,1,3,3276.0,0,0,2,24,6,1,100,0,0,7,71,1,10,12000,1,11
2021,202101,1241166,2021000370671,17004.0,2021012411661,520148,1,1,17004.0,0,0,1,34,6,1,100,0,0,6,65,1,10,58000,1,11
2021,202101,1241322,2021000373061,18408.0,2021012413221,461448,1,1,18408.0,1,1,1,40,3,7,700,1,100,6,63,1,10,28000,1,11
2021,202101,1241946,2021000382176,47268.0,2021012419461,250248,1,2,40872.0,6,0,1,58,1,2,200,0,0,10,101,1,10,0,1,11
2021,202101,1242102,2021000384677,12948.0,2021012421021,232148,1,1,12792.0,0,0,1,61,4,3,360,1,100,7,71,1,10,36000,1,11
2021,202101,1242258,2021000387151,9360.0,2021012422581,220048,1,1,9204.0,0,0,2,65,4,8,826,4,450,6,63,1,10,42000,1,11
2021,202101,1242414,2021000389642,29016.0,2021012424141,650048,1,2,119652.0,0,0,1,37,1,8,802,0,0,7,71,1,10,57000,1,13
2021,202101,1242570,2021000392301,19500.0,2021012425701,490448,1,1,19656.0,1,0,2,64,4,2,200,0,0,10,101,1,10,80000,1,11
2021,202101,1242726,2021000394683,48048.0,2021012427261,50248,1,2,52260.0,0,0,1,21,1,1,100,0,0,6,63,1,10,30000,1,11
2021,202101,1242882,2021000397044,7020.0,2021012428821,230648,1,2,9672.0,0,0,1,29,6,1,100,0,0,7,71,1,10,60000,1,11
2021,202101,1243038,2021000399305,68172.0,2021012430381,251548,1,1,68172.0,0,0,2,26,6,1,100,0,0,7,71,1,10,25000,1,11
2021,202101,1243194,2021000401887,7176.0,2021012431941,530948,1,1,7332.0,0,0,2,56,1,1,100,0,0,11,114,1,10,78000,2,20
2021,202101,1243194,2021000401887,7176.0,2021012431941,530948,1,2,10296.0,0,0,2,64,1,9,907,1,100,7,71,1,10,115000,2,20
2021,202101,1243350,2021000404164,14508.0,2021012433501,591148,1,1,14508.0,6,2,1,39,1,1,100,0,0,6,65,1,10,37200,1,11
2021,202101,1243350,2021000404164,14508.0,2021012433501,591148,1,2,14664.0,6,2,2,34,1,1,100,0,0,8,81,1,10,9000,2,20
2021,202101,1243662,2021000408368,35412.0,2021012436621,60048,1,1,35256.0,0,0,2,55,1,1,100,0,0,4,40,1,10,27000,1,11
2021,202101,1243662,2021000408368,35412.0,2021012436621,60048,1,2,31824.0,0,0,1,63,1,1,100,0,0,6,63,1,10,0,1,11
2021,202101,1243818,2021000410798,32604.0,2021012438181,230848,1,1,32604.0,0,0,2,48,4,1,100,0,0,7,71,1,10,65000,1,11
2021,202101,1244130,2021000415667,6552.0,2021012441301,330648,1,1,6708.0,2,0,2,52,1,1,100,1,100,10,101,1,12,57000,1,11
2021,202101,1244130,2021000415667,6552.0,2021012441301,330648,1,2,7488.0,2,0,1,55,1,1,100,1,100,10,101,1,10,68000,1,11
2021,202101,1244130,2021000415667,6552.0,2021012441301,330648,1,3,11856.0,0,0,1,23,6,1,100,1,100,6,63,1,10,6000,1,11
2021,202101,1244286,2021000418005,8424.0,2021012442861,490248,1,1,8424.0,0,0,1,61,1,1,100,0,0,6,61,1,10,20000,1,11
2021,202101,1244598,2021000422700,22464.0,2021012445981,591348,1,1,22464.0,2,0,1,65,4,1,100,1,100,2,23,1,10,30000,2,20
2021,202101,1244598,2021000422700,22464.0,2021012445981,591348,1,2,26832.0,0,0,2,19,6,1,100,1,100,6,63,1,10,28500,1,11
2021,202101,1244598,2021000422700,22464.0,2021012445981,591348,1,5,30576.0,0,0,2,35,2,1,100,1,100,0,2,1,10,13000,1,11
2021,202101,1244754,2021000425060,12948.0,2021012447541,480148,1,1,12948.0,0,0,1,58,6,1,100,0,0,11,114,1,10,120000,1,11
2021,202101,1244910,2021000427419,6864.0,2021012449101,232248,1,1,6708.0,0,0,1,62,1,6,667,0,0,6,65,1,10,75000,1,11
2021,202101,1244910,2021000427419,6864.0,2021012449101,232248,1,2,5928.0,0,0,2,54,1,6,667,0,0,6,64,1,10,75000,1,11
2021,202101,1245222,2021000432149,18564.0,2021012452221,230648,1,1,18564.0,3,0,1,46,1,8,826,1,100,5,50,1,10,0,1,11
2021,202101,1245222,2021000432149,18564.0,2021012452221,230648,1,3,18564.0,0,0,1,23,6,8,826,1,100,7,71,1,10,15600,1,11
2021,202101,1245222,2021000432149,18564.0,2021012452221,230648,1,4,19500.0,0,0,1,19,6,8,826,1,100,6,63,1,10,25000,1,11
2021,202101,1245378,2021000434332,23712.0,2021012453781,461348,1,1,23712.0,0,0,2,28,6,1,100,0,0,10,101,1,10,50000,1,11
2021,202101,1245378,2021000434332,23712.0,2021012453781,461348,1,2,21528.0,0,0,2,28,6,1,100,0,0,10,101,1,10,41100,1,11
2021,202101,1245378,2021000434332,23712.0,2021012453781,461348,1,3,25272.0,0,0,2,21,6,1,100,0,0,6,63,1,10,20000,1,11
2021,202101,1245534,2021000436629,12480.0,2021012455341,251548,1,2,14976.0,0,0,2,24,6,7,700,1,100,6,63,1,10,45000,1,11
2021,202101,1245690,2021000438603,4992.0,2021012456901,231248,1,1,4992.0,1,1,2,35,1,1,100,0,0,10,101,1,10,115000,1,11
2021,202101,1245690,2021000438603,4992.0,2021012456901,231248,1,2,6084.0,1,1,1,37,1,1,100,0,0,11,114,1,10,150,1,11
2021,202101,1245846,2021000440809,9048.0,2021012458461,80048,1,1,9048.0,0,0,1,56,4,1,100,0,0,7,71,1,10,82000,1,11
2021,202101,1245846,2021000440809,9048.0,2021012458461,80048,1,2,4836.0,0,0,2,54,3,1,100,0,0,6,63,1,10,24000,1,11
2021,202101,1246002,2021000443423,7956.0,2021012460021,463648,1,1,7956.0,0,0,2,47,1,7,700,1,100,6,65,1,10,90000,1,11
2021,202101,1246158,2021000445558,11388.0,2021012461581,250448,1,2,10140.0,0,0,2,62,1,6,666,0,0,8,81,1,10,0,1,11
2021,202101,1246626,2021000452271,6240.0,2021012466261,160048,1,1,6084.0,0,0,1,59,1,8,802,0,0,6,63,1,10,24600,1,11
2021,202101,1246626,2021000452271,6240.0,2021012466261,160048,1,2,5616.0,0,0,2,56,1,1,100,0,0,10,101,1,10,154000,1,11
2021,202101,1246938,2021000456660,13260.0,2021012469381,550048,1,1,13260.0,0,0,2,60,5,7,700,1,100,6,61,1,10,0,1,11
2021,202101,1247094,2021000458837,12012.0,2021012470941,463248,1,3,8112.0,1,0,2,36,6,7,700,1,100,10,101,1,10,45000,1,11
2021,202101,1247094,2021000458837,12012.0,2021012470941,463248,1,4,8112.0,0,0,1,33,6,7,700,1,100,6,63,1,10,25000,1,11
2021,202101,1247250,2021000461117,7176.0,2021012472501,120048,1,3,9360.0,1,0,2,46,2,1,100,0,0,6,63,1,10,28000,1,11
2021,202101,1247406,2021000463605,9204.0,2021012474061,591248,1,1,9204.0,2,0,2,53,1,1,100,1,100,10,101,1,10,45000,1,11
2021,202101,1247406,2021000463605,9204.0,2021012474061,591248,1,2,10296.0,2,0,1,52,1,1,100,0,0,11,115,1,10,175000,2,20
2021,202101,1247406,2021000463605,9204.0,2021012474061,591248,1,3,9828.0,0,0,2,23,6,1,100,1,100,10,101,1,10,8000,1,11
2021,202101,1247718,2021000468198,3276.0,2021012477181,280048,1,1,3276.0,0,0,1,57,4,8,826,1,100,0,2,1,10,40,1,11
2021,202101,1247874,2021000470345,18408.0,2021012478741,232248,1,1,18252.0,1,0,1,41,1,6,610,0,0,11,114,1,10,132000,1,11
2021,202101,1247874,2021000470345,18408.0,2021012478741,232248,1,2,16692.0,1,0,2,39,1,6,610,0,0,11,114,1,10,121000,1,11
2021,202101,1248030,2021000472591,17316.0,2021012480301,190348,1,2,23088.0,0,0,2,26,6,8,826,1,100,6,65,1,10,9500,1,11
2021,202101,1248030,2021000472591,17316.0,2021012480301,190348,1,5,31200.0,4,0,1,56,2,8,826,1,100,11,114,1,10,24000,1,11
2021,202101,1248030,2021000472591,17316.0,2021012480301,190348,1,6,25896.0,0,0,2,52,4,8,826,1,100,10,101,1,10,9300,1,11
2021,202101,1248186,2021000474441,21060.0,2021012481861,463348,1,1,21216.0,2,0,1,43,1,8,826,4,423,6,61,1,10,40000,1,11
2021,202101,1248186,2021000474441,21060.0,2021012481861,463348,1,2,17628.0,2,0,2,37,1,8,826,4,423,0,2,1,10,17000,1,11
2021,202101,1248342,2021000476632,16536.0,2021012483421,460648,1,1,16380.0,4,0,1,50,1,8,826,4,416,6,63,1,10,0,1,11
2021,202101,1248342,2021000476632,16536.0,2021012483421,460648,1,2,14976.0,4,0,2,43,1,8,826,4,413,6,63,1,10,23500,1,11
2021,202101,1248342,2021000476632,16536.0,2021012483421,460648,1,3,13260.0,0,0,1,23,6,8,826,4,416,7,71,1,10,19000,1,11
2021,202101,1248342,2021000476632,16536.0,2021012483421,460648,1,4,13104.0,0,0,1,20,6,8,826,4,416,6,63,1,10,16200,1,11
2021,202101,1248342,2021000476632,16536.0,2021012483421,460648,1,7,16224.0,0,0,1,57,2,8,826,4,416,6,63,1,10,52000,1,11
2021,202101,1248966,2021000485520,6708.0,2021012489661,250648,1,1,6708.0,0,0,2,52,1,1,100,0,0,6,65,1,10,54000,1,11
2021,202101,1248966,2021000485520,6708.0,2021012489661,250648,1,2,9048.0,0,0,1,54,1,1,100,0,0,6,63,1,10,90000,1,11
2021,202101,1249590,2021000494218,19968.0,2021012495901,232148,1,1,20124.0,0,0,1,60,4,1,100,0,0,10,101,1,10,55000,1,11
2021,202101,1250058,2021000500600,8736.0,2021012500581,230748,1,2,8424.0,0,0,1,33,6,1,100,0,0,7,71,1,10,40900,1,11
2021,202101,1250370,2021000504890,22620.0,2021012503701,290048,1,1,22620.0,0,0,2,49,6,1,100,0,0,6,64,1,10,35000,1,11
2021,202101,1250526,2021000507442,8112.0,2021012505261,591048,1,1,8112.0,1,0,1,57,1,1,100,0,0,7,71,1,10,0,1,11
2021,202101,1250526,2021000507442,8112.0,2021012505261,591048,1,2,7020.0,1,0,2,57,1,1,100,0,0,11,114,1,10,59000,1,11
2021,202101,1250682,2021000509777,6396.0,2021012506821,420048,1,2,7332.0,1,0,1,43,6,2,200,0,0,8,81,1,10,70000,1,11
2021,202101,1250682,2021000509777,6396.0,2021012506821,420048,1,3,7332.0,0,0,1,28,6,2,200,0,0,10,101,1,10,0,1,11
2021,202101,1250838,2021000511808,21528.0,2021012508381,240048,1,1,21528.0,0,0,2,36,1,1,100,0,0,6,61,1,10,61000,1,11
2021,202101,1250994,2021000513959,19656.0,2021012509941,520448,1,1,19656.0,0,0,2,41,4,1,100,0,0,11,115,1,10,182000,1,11
2021,202101,1251150,2021000516222,21528.0,2021012511501,461648,1,1,21528.0,0,0,2,47,3,2,200,0,0,6,65,1,10,40000,1,11
2021,202101,1251306,2021000518562,13572.0,2021012513061,462148,1,3,13572.0,0,0,2,59,4,1,100,0,0,6,63,1,10,31900,1,11
2021,202101,1251462,2021000520789,20748.0,2021012514621,490448,1,1,20904.0,0,0,1,55,1,1,100,0,0,10,101,1,10,23500,1,11
2021,202101,1251462,2021000520789,20748.0,2021012514621,490448,1,2,21528.0,0,0,2,51,1,1,100,1,100,6,63,1,10,12000,1,11
2021,202101,1251618,2021000523162,17160.0,2021012516181,460648,1,1,17316.0,2,0,2,47,3,8,826,1,100,6,63,1,10,28400,1,11
2021,202101,1251774,2021000525462,14664.0,2021012517741,230948,1,1,14820.0,2,0,2,52,4,7,700,0,0,11,116,1,10,110000,1,11
2021,202101,1251774,2021000525462,14664.0,2021012517741,230948,1,2,11232.0,0,0,2,24,6,7,700,0,0,10,101,1,10,50000,1,11
2021,202101,1251774,2021000525462,14664.0,2021012517741,230948,1,3,11232.0,0,0,2,24,6,7,700,0,0,10,101,1,10,11300,1,11
2021,202101,1252086,2021000529730,103740.0,2021012520861,463348,1,1,103740.0,0,0,1,34,6,6,640,0,0,0,2,1,10,30000,1,11
2021,202101,1252086,2021000529730,103740.0,2021012520861,463348,1,2,94848.0,0,0,1,29,6,7,700,4,416,7,71,1,10,22000,1,11
2021,202101,1252242,2021000531912,19188.0,2021012522421,110048,1,2,10452.0,0,0,1,57,1,2,200,0,0,6,63,1,10,29300,2,20
2021,202101,1252710,2021000538806,12636.0,2021012527101,590248,1,2,13572.0,2,2,1,31,1,1,100,0,0,11,115,1,10,489000,1,11
2021,202101,1252866,2021000541131,47580.0,2021012528661,231648,1,1,47736.0,0,0,1,37,3,2,200,0,0,6,64,1,10,56000,1,11
2021,202101,1253334,2021000547896,7332.0,2021012533341,530848,1,1,7488.0,3,0,1,41,1,1,100,0,0,11,114,1,10,192000,1,11
2021,202101,1253646,2021000552320,2808.0,2021012536461,180048,1,1,2808.0,0,0,2,30,1,1,100,0,0,10,101,1,10,52000,1,11
2021,202101,1253646,2021000552320,2808.0,2021012536461,180048,1,2,3276.0,0,0,1,33,1,1,100,0,0,11,114,1,10,52000,1,11
2021,202101,1253802,2021000554319,2496.0,2021012538021,210248,1,1,2496.0,4,0,2,40,1,1,100,0,0,10,101,1,10,100000,1,11
2021,202101,1253802,2021000554319,2496.0,2021012538021,210248,1,2,2184.0,4,0,1,40,1,1,100,0,0,10,101,1,10,80000,1,11
2021,202101,1253958,2021000556531,19656.0,2021012539581,100048,1,1,19656.0,0,0,1,55,1,1,100,0,0,10,101,1,12,30000,1,11
2021,202101,1253958,2021000556531,19656.0,2021012539581,100048,1,2,20592.0,0,0,2,53,1,1,100,0,0,8,81,1,10,0,1,11
2021,202101,1254114,2021000559152,13728.0,2021012541141,430248,1,1,13884.0,2,0,2,37,6,2,200,0,0,7,71,1,10,50000,1,11
2021,202101,1254270,2021000561312,7956.0,2021012542701,250748,1,1,7800.0,0,0,1,57,3,1,100,0,0,11,114,1,10,165000,1,13
2021,202101,1254426,2021000563465,12012.0,2021012544261,190148,1,1,12012.0,0,0,2,60,4,2,200,0,0,8,81,1,10,58000,1,11
2021,202101,1254582,2021000565816,8736.0,2021012545821,232248,1,1,8736.0,0,0,1,58,4,5,500,0,0,10,101,1,10,55000,1,11
2021,202101,1254894,2021000570007,6396.0,2021012548941,40048,1,1,6552.0,0,0,1,51,6,1,100,0,0,7,71,1,10,50000,1,11
2021,202101,1255362,2021000576321,1560.0,2021012553621,60048,1,1,1560.0,1,0,2,37,6,6,662,0,0,11,114,1,10,88000,1,11
2021,202101,1255518,2021000578473,7020.0,2021012555181,250248,1,1,7020.0,0,0,1,30,6,6,662,0,0,10,101,1,10,51000,1,11
2021,202101,1255518,2021000578473,7020.0,2021012555181,250248,1,2,6084.0,0,0,1,29,6,6,662,0,0,10,101,1,10,74000,1,11
2021,202101,1255674,2021000580769,82524.0,2021012556741,463148,1,1,82368.0,0,0,1,35,1,1,100,0,0,7,71,1,10,96000,1,11
2021,202101,1255674,2021000580769,82524.0,2021012556741,463148,1,2,78780.0,0,0,2,30,1,1,100,0,0,8,81,1,10,50000,1,11
2021,202101,1255830,2021000583118,4212.0,2021012558301,10048,1,1,4368.0,2,0,2,48,1,1,100,0,0,10,101,1,10,30000,1,11
2021,202101,1255830,2021000583118,4212.0,2021012558301,10048,1,2,2652.0,2,0,1,50,1,1,100,0,0,10,101,1,10,0,1,11
2021,202101,1256142,2021000587499,47424.0,2021012561421,380148,1,1,47268.0,1,0,2,41,1,1,100,0,0,6,63,1,10,33000,1,11
2021,202101,1256142,2021000587499,47424.0,2021012561421,380148,1,2,41028.0,1,0,1,45,1,1,100,0,0,6,63,1,10,25000,1,11
2021,202101,1256142,2021000587499,47424.0,2021012561421,380148,1,3,55692.0,0,0,1,21,6,1,100,0,0,6,63,1,10,22000,1,11
2021,202101,1256298,2021000589712,9048.0,2021012562981,220048,1,1,9204.0,0,0,2,32,6,1,100,0,0,6,64,1,10,30000,1,11
2021,202101,1256454,2021000592094,43836.0,2021012564541,50148,1,1,43836.0,1,0,1,63,1,2,200,0,0,7,71,1,10,34000,1,11
2021,202101,1256454,2021000592094,43836.0,2021012564541,50148,1,3,22308.0,0,0,1,39,3,2,200,0,0,6,63,1,10,25000,1,11
2021,202101,1257078,2021000600818,29640.0,2021012570781,680448,1,1,29640.0,2,0,2,32,4,1,100,1,100,7,71,1,10,50000,1,11
